Element_GUID,IFC_Type,Floor,Apartment,Trade,Construction_Type,Category,Task_Match_Count,Milestone,Original_MSP_UID,Source,Apartment_Zone,Phase,Status,Trade_Discipline,Percent_Complete,Priority,Weather_Dependent,Duration,Quantity,Responsible_Party,WBS_Code,Task_ID,Predecessor_Task_ID,Successor_Task_ID,Cost_ID,Cost_Code,Cost_Category,Description,Unit_Rate_EUR,Labor_Cost_EUR,Material_Cost_EUR,Budgeted_Cost_EUR,Actual_Cost_EUR,Variance_EUR,Variance_Percent,Committed_Cost_EUR,Forecast_Final_Cost_EUR,Retention_Percent,Retention_Held_EUR,Payment_Status,Currency,Cost_Date,Is_Milestone_Synthetic
05bROVkHT2bgNF4mUs06Rr,IFCCOVERING,Third Floor,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0THNH9PuLCEvFEu2A7hbcb,IFCCOVERING,Third Floor,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1RgA6k5QP5fet0BrCTTf3V,IFCCOVERING,Third Floor,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2RQXtiw29B_QRcxLu0wRox,IFCCOVERING,Third Floor,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39t0QG08P7FP1c6XeRS3v0,IFCCOVERING,Third Floor,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2FjY3Urq17lOf$rlT6tG2h,IFCCOVERING,Third Floor,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3k0s2gnPH0ZQJPPHVLLxb1,IFCCOVERING,Third Floor,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0q$WK1cVn34PHzUEx1nmKO,IFCCOVERING,Third Floor,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0YT9Ueq0H96xWlmhTRvnZ3,IFCCOVERING,Third Floor,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1QktBndX97RQpItEIfOQaW,IFCCOVERING,Third Floor,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1FUrcYj0f92PA33k_iZRgM,IFCCOVERING,Third Floor,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3j5xSeVaj0aRBDQNtVhx06,IFCCOVERING,Third Floor,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1kmR9XtDn2wePYCP63gW6A,IFCCOVERING,Third Floor,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2Pzo2PdEz0PReT90aB0bj1,IFCCOVERING,Third Floor,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3QQfRd06z0mO7cU4UjlrQU,IFCCOVERING,Third Floor,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2n_EIQdrb7uPHkAVRk7Nlh,IFCCOVERING,Third Floor,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25zRLsCPHBjemUZ_8XRjHc,IFCCOVERING,Third Floor,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1U4pp7dej93Q3GW4LFiaz4,IFCCOVERING,Third Floor,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1apcpi6JT0EAJrTYBr3zEQ,IFCCOVERING,Third Floor,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2QBL2MUyH5Gwd$UtGRR9kS,IFCCOVERING,Third Floor,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0n8gPopvP4NA5QhJ9UsXZZ,IFCCOVERING,Third Floor,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1kYQDrm1n9wQiz9bYkEQia,IFCCOVERING,Third Floor,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0GMQjWbZj8b9H6eED4FIfe,IFCCOVERING,Third Floor,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1MLARFXcr57P8bjPE$2f6P,IFCCOVERING,Third Floor,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0iwJfacnTE4gBabkE8YOih,IFCCOVERING,Third Floor,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3UQuFU_p1CW9gyzgi1GDyq,IFCCOVERING,Third Floor,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2KZwlAXZz0VQ6CI37SRcM4,IFCCOVERING,Third Floor,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2qBQA5PKL36voBEFN$NkTp,IFCCOVERING,Third Floor,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0A0p_wBZfCQhts_HNwn5bh,IFCCOVERING,Third Floor,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222r0YxQv2zu5UBo1lIlYe,IFCCOVERING,Third Floor,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1Tvv24AGXDfPWtbbyXSJy8,IFCCOVERING,Third Floor,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09kERARQP7GeTPyP2$AbXQ,IFCCOVERING,Third Floor,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1iKxKHaUj5WRwwtlFZ6ySs,IFCCOVERING,Third Floor,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0ROquW1Wr0pAjIh1Kh8uPZ,IFCCOVERING,Third Floor,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0UAQF4TETFQB5ZdQnHYbMq,IFCCOVERING,Third Floor,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0L5DWSdZPBF9gCb$CtQ5xK,IFCCOVERING,Third Floor,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0q6iVMN3XBAgcWxQl7eMHz,IFCCOVERING,Third Floor,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1NGYc6Rab18w5pR6Whdcs0,IFCCOVERING,Third Floor,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1i1MdPJS9DXeXCmKe2vzmB,IFCCOVERING,Third Floor,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2drH0jRgT5bPUk7GSY3q4h,IFCCOVERING,Third Floor,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0ykQXo8J98ZPBP3cPP__Qu,IFCCOVERING,Third Floor,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32ttZRjSr4_xv4Cgn3PFOY,IFCCOVERING,Third Floor,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2lrFnbFfnA6BKIq0SDTlg6,IFCCOVERING,Third Floor,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1Nti3d$H11khMc$wb05YzL,IFCCOVERING,Third Floor,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0PAwLRy6fCWep1uxqOr2Dk,IFCCOVERING,Third Floor,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1zV4q2M6HE5vgsz6OoZ3No,IFCCOVERING,Third Floor,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08X0ng2L12egpsZ8VZA9wm,IFCCOVERING,Third Floor,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0sj$lCc0D4Y8n1IbHDvraD,IFCCOVERING,Third Floor,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1bmLQ1kqHEDQHLQnafdt5A,IFCCOVERING,Third Floor,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2PXu8_JfrAkO_qqIflsULq,IFCCOVERING,Third Floor,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3hp1ogHnHEC9eB1EF4bOaz,IFCCOVERING,Third Floor,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0UHoHjlq907fKvrMiyD5Gz,IFCCOVERING,Third Floor,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1tAQUP$z94UwTQpNeJX4E8,IFCCOVERING,Third Floor,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1I8GdRgtDEoxj2$_ds2ndO,IFCCOVERING,Third Floor,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0lJ567uOr8MeD_B0FMWVVF,IFCCOVERING,Third Floor,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0hT8iB0E1A7wfEmOXSnJvc,IFCCOVERING,Third Floor,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05Ymi586r3ggIG8cxB0Rf_,IFCCOVERING,Third Floor,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24t9qQjNT1bfDuk21kjNTC,IFCCOVERING,Third Floor,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3ZTwGn2B9BEQU_ALg3yFlg,IFCCOVERING,Third Floor,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0I5QJhEqvDhfQkGLcddUMg,IFCCOVERING,Third Floor,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3guW3U0SD3wgl5jn2hgJEU,IFCCOVERING,Third Floor,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3ji3uXoaf4uha_5sq561tH,IFCCOVERING,Third Floor,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2HZVTQfvz2_RY0R3QBsj6V,IFCCOVERING,Third Floor,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35i9FqpvT028dX6SBVtQmA,IFCCOVERING,Third Floor,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334Y17iJr22BXIk291fNGo,IFCCOVERING,Third Floor,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1fj0gUwAz2eAsbUPokBdb0,IFCCOVERING,Third Floor,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2xAbe3h_L6bvEukL$DO6Zc,IFCCOVERING,Third Floor,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3ots05Q3fFAv5R1j_x6t5j,IFCCOVERING,Third Floor,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0VN5m9rRvFBfCJL$w6D_zX,IFCCOVERING,Third Floor,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2U4A8Ms4v0auESKMfvz85Y,IFCCOVERING,Third Floor,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2GwL61XzDCFuArXk84Ej5c,IFCCOVERING,Third Floor,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05jDLn0119e8pQbPNAGZCD,IFCCOVERING,Third Floor,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1$9qBsSV91vxGdJqqymNZX,IFCCOVERING,Third Floor,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1rrjjg8zbDu90Ocs57$MGt,IFCCOVERING,Third Floor,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2cY48rP9H62eHWQuna27bq,IFCCOVERING,Third Floor,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1kHIecCUj4kOFyoUA1bpvA,IFCCOVERING,Third Floor,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1ck34j0sjFcR7n6p9GRnpr,IFCCOVERING,Third Floor,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3RG4Ga7W51Jh1knSEm6Fpx,IFCCOVERING,Third Floor,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2wpm4alUj19feTfDE5fobp,IFCCOVERING,Third Floor,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03DVZDcd11$x3EJ5Rh8D4H,IFCCOVERING,Third Floor,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2Y0iHtQaX1ze$QlTxN7IFj,IFCCOVERING,Third Floor,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0HjhYu7Kj9gQCLGWXDPX5C,IFCCOVERING,Third Floor,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3JUqnIn1LEe9tBprrH_hJ_,IFCCOVERING,Third Floor,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1fCE3RpHvF7fv4kMTIRMt0,IFCCOVERING,Third Floor,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3FnxuQphHAD8yQeRloaQi8,IFCCOVERING,Third Floor,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3J0KGJrZTAo9UNLfw4elZZ,IFCCOVERING,Third Floor,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35t2xHm4DBExLJ0CORgukC,IFCCOVERING,Third Floor,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2j1Fovcvz5HgXIi7FWz81X,IFCCOVERING,Third Floor,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3Q9aBeRTv5fBvpRZ$t7jPr,IFCCOVERING,Third Floor,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0GcelRyNX9BOyXRW2rtA00,IFCCOVERING,Third Floor,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1ByNMBWGbEo8knuiL7x6Ml,IFCCOVERING,Third Floor,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19G_XSBNTBueynel97NaWy,IFCCOVERING,Third Floor,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3V0PMwqR53QR$j9HKqkfvl,IFCCOVERING,Third Floor,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0d7qTzb2vF5OX_8cOpudvE,IFCCOVERING,Third Floor,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0IGbdkW4T6A9MsGqwIYWS6,IFCCOVERING,Third Floor,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0iiILGPCn7m8zSUPKOu9Ne,IFCCOVERING,Third Floor,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0GAUCrOVz34OZPcDA3MnPN,IFCCOVERING,Third Floor,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3ZyOkZwyj6VOP__XwPGRjf,IFCCOVERING,Third Floor,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3SYCrkVTLBseq0W7bRCSq6,IFCCOVERING,Third Floor,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2K35IpSY1ClO$FMKtOlMgx,IFCCOVERING,Third Floor,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1uk7d9pNrE8BubY5THsvyO,IFCCOVERING,Third Floor,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1s_n81$JD3UhHqGcWYmFxB,IFCCOVERING,Third Floor,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15Z5paLVTCWeFsxBI51Mb7,IFCCOVERING,Third Floor,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1eXj7_MUH4IBVcBlsEW9co,IFCCOVERING,Third Floor,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0mmjjgnCX52hcaIrr6r4lq,IFCCOVERING,Third Floor,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34JNltW1P5fvHFGSejDlC2,IFCCOVERING,Roof,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0c9IdEzTz61uKg3zrEBJVm,IFCCOVERING,Roof,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2age63NXnAhgoyZ4w51acp,IFCCOVERING,Roof,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e$Q88BQnE7O$7835zlGIF,IFCCOVERING,Roof,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1CPapQAlf4YQ_ggfHZhkiy,IFCCOVERING,Roof,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0vzoXh8HfE39$x$uEJYJop,IFCCOVERING,Roof,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3nJZgUzE597eilBObAKJsS,IFCCOVERING,Roof,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2GynMxLJb7Ve_WEsuAUB$o,IFCCOVERING,Roof,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3Y0AN$7uH9RhdeNNvTVRg$,IFCCOVERING,Roof,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
043PX6AOf83xoc4Zbos9VV,IFCCOVERING,Roof,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0zd_iziX1AY9MZe3svKzqb,IFCCOVERING,Roof,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2mZ5fvqSj1euAdxjC9HqAB,IFCCOVERING,Roof,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0ObAt5weD2MxClwOERiQnw,IFCCOVERING,Roof,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34Be1aT1v1OvkAriYtmErY,IFCCOVERING,Roof,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0DWNLFS3f90xUoIMNC0Sga,IFCCOVERING,Roof,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1DuveohfH4WR1QYJJTIX7y,IFCCOVERING,Roof,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0JRYbvFdjFAB_tKlo5P96w,IFCCOVERING,Roof,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3UQ33BDj906hjRSEychaoC,IFCCOVERING,Roof,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2bpIrXOZ92983I_HbHdZFi,IFCCOVERING,Roof,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1wykn3KDnCoudJp7QNksnd,IFCCOVERING,Roof,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18j3O$xcX2Ih_wQkZiN2od,IFCCOVERING,Roof,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1iuxXQWBPCYA7Rz0YLIxyA,IFCCOVERING,Roof,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1k4Rf11O17$OYfDaxGxz3e,IFCCOVERING,Roof,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3pQAnFkeX04g52jtEH0Dvh,IFCCOVERING,Roof,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09SZlPVEb6r9Ec24AvLDlG,IFCCOVERING,Roof,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1RyDPnl4j9jw8UdQXoPg5I,IFCCOVERING,Roof,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0895cLYvD0efUtx54FTnZC,IFCCOVERING,Roof,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2ni0avf4HBwg_b_tyPlIZ6,IFCCOVERING,Roof,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18L80FXaTFqQkxAxe6gxiq,IFCCOVERING,Roof,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3IB3xrPQX1QRY5aGAACbBk,IFCCOVERING,Roof,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3u190ZIbnDxO$OBXifkC69,IFCCOVERING,Roof,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xL1KS4Jn4tvNr_zsPU2DS,IFCCOVERING,Roof,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1FklLgvdf6k9P7X6p$cmMH,IFCCOVERING,Roof,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0VymRZHp9BOhjgUfrjAKzq,IFCCOVERING,Roof,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3es57B9Kr3nxL4uBITV$0e,IFCCOVERING,Roof,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0p7yfDe0j4WvQUwDkYbs7$,IFCCOVERING,Roof,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1qusSXTC18mfE4QjdMbQ63,IFCCOVERING,Roof,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3TFL0Ju9LDQgSJxobHl3$w,IFCCOVERING,Roof,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1OZC_D4lr2vvtv4Uzv1h7y,IFCCOVERING,Roof,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1gtT69JG5By9F_0sy4FLYd,IFCCOVERING,Roof,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3Jf9ZsOdX4lxvB4vA5QFsX,IFCCOVERING,Roof,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2LsC2SPxT4E9ldwfzBGB1q,IFCCOVERING,Roof,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1IkmLh_3f0kQF_dY3ZnoJP,IFCCOVERING,Roof,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3XIUgXVbnFKQSYryskQU5E,IFCCOVERING,Roof,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170g0N6ubFUhSWd3VkbHb9,IFCCOVERING,Roof,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3z_Eg_Hdb58RDXlM4R631N,IFCCOVERING,Roof,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0THMhnC3bCkOfmEg9TgXOt,IFCCOVERING,Roof,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2zOanEmO58$eeXsC8DOirU,IFCCOVERING,Roof,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3EX2aqVhHFQwjjx_PJrXeE,IFCCOVERING,Roof,,General/Site,Roof,Interior,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
